,a,sigma
2436,0.06781967930361638,0.00826969159751233
2437,0.033227211674354745,0.011322909808191905
2438,0.06457223053251526,0.011538995405965369
2439,0.04113584198961483,0.01861505367276782
2440,0.06967953896270598,0.01183944335373693
2441,0.055131143656000525,0.017827837336783996
2442,0.07986444489885423,0.011162730013238507
2443,0.018600178293928078,0.005136661340944947
2444,0.049549656887592296,0.015628785953613143
2445,0.03862933356361743,0.0052226366072196505
2446,0.059659331837812635,0.011897625891580763
2447,0.08734370047412043,0.017752019161051635
2448,0.06741781838384557,0.013499955625404602
2449,0.042485458183698525,0.012254093625668356
2450,0.08134080619782888,0.015067699893696199
2451,0.06591658353526497,0.021292792910800634
2452,0.08231426923354264,0.0061630940879757535
2453,0.07419118667584708,0.010317278568533234
2454,0.07383665782652626,0.00427294073456005
2455,0.04205286346983429,0.01833837479734575
2456,0.05963763786304727,0.014534672032414228
2457,0.08046784870357943,0.009929462864869242
2458,0.04640881406052108,0.004417780503793599
2459,0.02649158487358618,0.006218164193289791
2460,0.061914970174110726,0.009589980800116223
2461,0.08340810583974856,0.00837665239372503
2462,0.028413638884276005,0.0169638635339995
2463,0.04434620692241291,0.006838077514030504
2464,0.05239199226845161,0.019467770378697846
2465,0.06975001357201652,0.016686461394174405
2466,0.08979736532649162,0.006690048429581579
2467,0.08633266536965961,0.01970653721777298
2468,0.08001266324056439,0.02118019980833715
2469,0.052590055639424975,0.017756162777235414
2470,0.03928228662970979,0.0065441686772642
2471,0.07659981628978255,0.006406127914769726
2472,0.08105791761157659,0.013913423193083375
2473,0.08272140787478402,0.005292169697985141
2474,0.025620677352760402,0.007957740447648649
2475,0.031482581136930726,0.020986584201611543
2476,0.019738376800011653,0.014931037489336253
2477,0.04615995498361937,0.021004008586858552
2478,0.0739111974950326,0.009060274851576532
2479,0.022565929736936236,0.00522081036037319
2480,0.08275515500180135,0.007919204579209105
2481,0.08746997282322957,0.0070636269364016385
2482,0.048050291853791546,0.007964626814923348
2483,0.02295415048294581,0.014262154166619533
2484,0.07306444724642391,0.016783542247680035
2485,0.07964525998314918,0.008496642134793496
2486,0.027948557445017612,0.009499198064452827
2487,0.04514484887254538,0.010275281969329517
2488,0.0889169263201066,0.02086152181615797
2489,0.044015123890958616,0.011858942419032514
2490,0.06520466411339577,0.01162969848505894
2491,0.0464604954242438,0.013810991199561454
2492,0.026988596136380966,0.02108027290633125
2493,0.018173574865712586,0.004822676687580726
2494,0.08833851246518101,0.015383759047084106
2495,0.06479206608360094,0.02006728209784988
2496,0.04815819428433787,0.018645043039149243
2497,0.08985113358815938,0.016239232990993432
2498,0.04773229139993663,0.008356786611736274
2499,0.07701735056627573,0.01616010562552272
2500,0.05843395398211967,0.005624756472967035
2501,0.04136972870523811,0.006787964657664857
2502,0.06921254926264402,0.01695468502892119
2503,0.03825211177738563,0.005103393864884021
2504,0.06289799554518112,0.007987401243557717
2505,0.0563861372240584,0.015320768019302928
2506,0.03443274901662224,0.0078119291767431934
2507,0.07692395240235983,0.006973386275651744
2508,0.05536217047017397,0.005688589481960571
2509,0.07019122240106848,0.01534723273769725
2510,0.04012453047705339,0.0049480244741266196
2511,0.054934281152933515,0.019398990278842877
2512,0.05843861091776582,0.015673160373205625
2513,0.0619669716850385,0.014179000944182635
2514,0.05375890692561719,0.010532825043847123
2515,0.018663848049498895,0.006847128469355062
2516,0.07157163429689359,0.0069493785573426815
2517,0.08415256328190222,0.01988907018050754
2518,0.06718341930885652,0.010570147979401139
2519,0.08217323634831449,0.010208961701533688
2520,0.0331433487014643,0.017694637513796553
2521,0.05313740095456729,0.010634711872981152
2522,0.06588273434910746,0.014169651523193704
2523,0.02811714122124423,0.00684137869016065
2524,0.049812643886299836,0.012264692968285633
2525,0.02946844657887459,0.019455972309465087
2526,0.05166646786534429,0.007093073873364237
2527,0.03462322469577647,0.006302708136089717
2528,0.022456363331139234,0.006535732368011218
2529,0.05209950498416098,0.010465086019641896
2530,0.06929210390328178,0.013914275545526293
2531,0.031756764083309436,0.017182933500748253
2532,0.04983312765399475,0.01623563868726528
2533,0.06410245987692162,0.020036205838144486
2534,0.025470783953820783,0.01937865701763332
2535,0.0729553402128008,0.011550528154625591
2536,0.0511367403856295,0.020660791298670426
2537,0.02764250702529704,0.006275239131933997
2538,0.06737467493056797,0.018450506475932462
2539,0.08146793910294577,0.01805733042828255
2540,0.05174703417446643,0.004563926043039396
2541,0.02242257399171587,0.009663602178168303
2542,0.07328164741770438,0.021317215362659105
2543,0.0484651801292402,0.008773816593197535
2544,0.04211243849926438,0.018906998977851412
2545,0.05412857962331602,0.018509724456347975
2546,0.0745415504487775,0.006792185356733234
2547,0.03430637025801091,0.01034077504930186
2548,0.06370070402415962,0.005520338383695105
2549,0.08231286586729947,0.005078914056996682
2550,0.08346858609663,0.009776983674535545
2551,0.026886614286424006,0.011717433917674155
2552,0.05510814767155852,0.015705217035401307
2553,0.06726834979752258,0.019929641475384334
2554,0.07588623084072035,0.01574741179205911
2555,0.05165398213128923,0.011548725864380526
2556,0.025079417705360853,0.005310945458098851
2557,0.08947906344988696,0.018946043296083695
2558,0.06874220726308167,0.013480209686120419
2559,0.06653348271928687,0.015955194130369242
2560,0.02414575539222795,0.005809518683374395
2561,0.04318198783893741,0.009209880709530015
2562,0.07926816732121193,0.0062365162524601735
2563,0.027753346878462155,0.011666524829571426
2564,0.0702810425131402,0.014678294438082112
2565,0.02287748363183144,0.011844518048720411
2566,0.055366810764378195,0.01634529036163775
2567,0.07160850279196823,0.013533900421219111
2568,0.06238331468943389,0.012456650720607662
2569,0.07589438543302313,0.009732516799580815
2570,0.01888488327536324,0.008634313052142607
2571,0.06703774596105619,0.010449438120408605
2572,0.030645879025494198,0.010500563693408491
2573,0.07567200613543587,0.020461359348195346
2574,0.03056044835805173,0.014503209002229562
2575,0.05286294453718832,0.004631620944875831
2576,0.08878955036725927,0.011583338298077412
2577,0.018994650969864347,0.018855336677880266
2578,0.043599162084746575,0.013245921250694691
2579,0.019294456904531944,0.01454142659397863
2580,0.07918550257202889,0.017749430394657775
2581,0.06280502660513021,0.016301513105552473
2582,0.06895543628960321,0.020068129531178806
2583,0.0878496878458001,0.014537226059194205
2584,0.07227720026569814,0.01044722307312822
2585,0.06261784851405844,0.008027512637721328
2586,0.022643947590270413,0.005370440157606798
2587,0.08713525050579136,0.005453612092229105
2588,0.07043687642846694,0.01490742350708489
2589,0.08765106827868498,0.01516369253399023
2590,0.08277988616499557,0.008517915607241636
2591,0.04677188846423996,0.019758818342390995
2592,0.022108773661594413,0.006713184917476319
2593,0.0704606927960959,0.011010913024751694
2594,0.05531254760649629,0.006943621264186296
2595,0.07748318177024366,0.019047233917576664
2596,0.019336662661740795,0.015328748143927425
2597,0.06065521414653282,0.013638295517414795
2598,0.047560830282774594,0.015034632982203162
2599,0.060384119322401744,0.004981620016522715
2600,0.0874112632335134,0.01253495266053527
2601,0.023987096977658256,0.0118619345320352
2602,0.07322223137900721,0.020977687734169664
2603,0.040041687916013424,0.004472188790572881
2604,0.04986013494833592,0.00723044198563084
2605,0.06673831677117709,0.015852430391499216
2606,0.03824302437591416,0.005900835945200331
2607,0.06747093472333854,0.011469425518960316
2608,0.0746100129584903,0.012299526382685956
2609,0.07812471680543037,0.01598342138383095
2610,0.08240781936311248,0.014222786584092312
2611,0.020528713701020333,0.00792669796470066
2612,0.0886935235617914,0.010841059740340716
2613,0.04971493777339246,0.0186974737203413
2614,0.027833709004222818,0.011604024885038706
2615,0.07059989858025903,0.00594682759789316
2616,0.06788957662456652,0.017126119143783203
2617,0.07286013554249271,0.018255551110310554
2618,0.03579809687411042,0.01338964158038238
2619,0.06734077206028584,0.020744135664399962
2620,0.05330113299695387,0.008469265102731698
2621,0.05170257984958468,0.013805725205392317
2622,0.0582162962996882,0.004759609083143767
2623,0.06838628537699142,0.011768444281698102
2624,0.04847062177124867,0.021288122342600288
2625,0.029687492592010655,0.017008633318714973
2626,0.07426684888789756,0.016544011064098217
2627,0.043996909474971896,0.004686243721144206
2628,0.07690007006072122,0.016666281028961755
2629,0.04913635157313166,0.02070638548850503
2630,0.04391190969575941,0.019975392786833544
2631,0.06453481813259433,0.005644489296475238
2632,0.0892056660743724,0.013832328752185943
2633,0.06966007311151284,0.01333561737901231
2634,0.028141176950537583,0.005626612360293778
2635,0.08022884444845402,0.010362208081563061
2636,0.024074998833566747,0.008136984285005474
2637,0.03304570948346035,0.01683059529453789
2638,0.05504024059630816,0.01953921015524556
2639,0.060207945159460055,0.011466144341413647
2640,0.04280390245794337,0.006598777941927817
2641,0.047908539963204474,0.01546112506033884
2642,0.07160854777527886,0.016096687977240273
2643,0.06767609930810822,0.012723441728507938
2644,0.07774638832256417,0.010809885274905735
2645,0.034536322573181996,0.021184804902051185
2646,0.068182019550932,0.020885245218982176
2647,0.023123383043110846,0.012241434059544901
2648,0.050047971131301015,0.020425997330876557
2649,0.0842327557953419,0.010651310679335153
2650,0.025267646346139018,0.010526585518732715
2651,0.039277085445768,0.019429518244253846
2652,0.018419749940143344,0.011490693248088612
2653,0.06407974896088298,0.009452094750120228
2654,0.02488415883431673,0.007491907955359957
2655,0.02095127466994668,0.012963485968904318
2656,0.06071666732522069,0.014744574785274748
2657,0.08676639492112762,0.01705042858783049
2658,0.03372363030176462,0.015627759770157144
2659,0.07317341572112707,0.006186535032882718
2660,0.04901877034488635,0.005439789353793776
2661,0.08385877441209802,0.020717582205998036
2662,0.07198981881345873,0.009066686738344298
2663,0.03561064781651075,0.01878641027012554
2664,0.06856611590315972,0.014519310780543335
2665,0.044378041509722785,0.012973437004073312
2666,0.08946305173019087,0.010804185503786451
2667,0.021289714001282822,0.009100902494035824
2668,0.08130658732370287,0.015961366734499546
2669,0.04414253363898842,0.006349796383066474
2670,0.046643862850494204,0.020032227327777853
2671,0.06119857436476383,0.01938470079144678
2672,0.06262302126482075,0.004597687327999703
2673,0.048642472275098506,0.010143941139882439
2674,0.032841847818622066,0.0101184272222628
2675,0.06628150671781088,0.014295463334140038
2676,0.03977728038619282,0.014038184720374575
2677,0.03140037528046066,0.015261704779801514
2678,0.07701610976604986,0.020672161367959317
2679,0.026834064806355258,0.0136296035052768
2680,0.02282677930681952,0.011204867921313682
2681,0.02207248269441578,0.011925723675036927
2682,0.07884614973136608,0.013674892307884233
2683,0.06476287215626789,0.020401609741417123
2684,0.07803139751372817,0.014442908132881523
2685,0.03941863154231975,0.00973364487562434
2686,0.08938186836002945,0.019542494356453232
2687,0.06580201897108606,0.007060964551250908
2688,0.04066155865257633,0.010188598399845285
2689,0.024563912055479635,0.013676080526354207
2690,0.06499658611687724,0.01449766552483444
2691,0.018651034998711815,0.009410678744547447
2692,0.08207822569643326,0.020235080662993163
2693,0.07836256363590963,0.019896418364094656
2694,0.057728792432210074,0.020780950718444796
2695,0.02654057345572275,0.008959111448053472
2696,0.06888009447117155,0.01864623642976847
2697,0.042953606301246464,0.01294883380910399
2698,0.08527490274958442,0.01791830473696905
2699,0.07307439490058501,0.012325627692803267
2700,0.07757307732987063,0.011439992779559581
2701,0.058594137240570304,0.018983788938670088
2702,0.03711648389636596,0.015489493759584359
2703,0.08744433161588362,0.008116689325876704
2704,0.06838205178766049,0.01724941050887307
2705,0.03155434822495286,0.009308196259186153
2706,0.06229683559501806,0.011730889486109411
2707,0.018215018215527044,0.009314833907994799
2708,0.04045575205330962,0.01809204007198946
2709,0.04546014344092441,0.0056111486196323765
2710,0.03739742507022156,0.01821402644767764
2711,0.053739297290634314,0.008353882544004715
2712,0.020865758852637507,0.01860649251605845
2713,0.08324137209790257,0.016709313447212496
2714,0.0758306010731915,0.019971888268547525
2715,0.04881008343655132,0.021134483728476858
2716,0.061837736708816975,0.008693134318818404
2717,0.07294850814194578,0.011346183637582491
2718,0.0719814124460108,0.007508045710460118
2719,0.026956062183491288,0.009675646101971223
2720,0.04655814341677084,0.0056750839095704615
2721,0.02412675273423022,0.007889509850527276
2722,0.02300810321393997,0.012575223506779143
2723,0.08912852808046155,0.015609439069690837
2724,0.07474335369476219,0.01750172076127159
2725,0.028510098857086635,0.006769232884809854
2726,0.07231773486643792,0.017037262590661562
2727,0.031441541280502826,0.008790284930244212
2728,0.04430005257691902,0.013730946600971036
2729,0.04641362993736919,0.014016299088073243
2730,0.018912781150981488,0.004813786709411237
2731,0.020443088768894613,0.01791692209587751
2732,0.08826457775091258,0.014844751048965842
2733,0.06319202061803417,0.019441121297802694
2734,0.04746016907164859,0.01461213473801594
2735,0.08457996593575541,0.013889593607868162
2736,0.059340879256935944,0.007273864998254276
2737,0.023864530910199723,0.016844491302306086
2738,0.08235711374899113,0.016264601944189553
2739,0.03269593006321301,0.006250416238624717
2740,0.06280067356767781,0.015303604855212065
2741,0.037882226160504774,0.017592787999489955
2742,0.027197877363731457,0.012013508308898222
2743,0.05451736652348725,0.02052255483140352
2744,0.0199984787861142,0.01179154900811113
2745,0.06793129206985563,0.010723293292595817
2746,0.021043003638002326,0.010814685587096322
2747,0.05276321569140672,0.005069426299331171
2748,0.0553531866157687,0.020422716712785803
2749,0.041909700831693965,0.011953457873769195
2750,0.057811251614616206,0.006167100715707261
2751,0.02477384502247934,0.015950018118131407
2752,0.08531565072742482,0.004926764927208442
2753,0.07797687825449304,0.014347390445626959
2754,0.05989135160928106,0.004429501014196959
2755,0.030663772217904513,0.015522732083731693
2756,0.03263142095230285,0.018089725676064053
2757,0.0687560787600685,0.019438814415049917
2758,0.037571703611504616,0.014645982534343897
2759,0.08961461774720207,0.00597978177752949
2760,0.08493855309938439,0.011306146471889957
2761,0.06948584051060996,0.011338015258324969
2762,0.08621894351734415,0.014427063787254816
2763,0.06717285970807838,0.010635103313640985
2764,0.04883104156938947,0.016663905946432682
2765,0.03973708145721115,0.016345687052825308
2766,0.07930272195994319,0.013827812878795599
2767,0.07627112220177454,0.012526696481629226
2768,0.07003511981162408,0.021099067173584708
2769,0.06673677744820174,0.020310432507604552
2770,0.027224796382878218,0.0070251568284176984
2771,0.03938159782304459,0.018302756908518528
2772,0.0697642284300698,0.010562887071581132
2773,0.07245498878670335,0.00909011556336593
2774,0.0710078100205395,0.02071004748957088
2775,0.046909338510262626,0.009976645375001286
2776,0.07834439785476444,0.005794678442811502
2777,0.0738959418357224,0.005600858841357586
2778,0.05210209124977535,0.011911819241686966
2779,0.04450972465594126,0.019676261032008258
2780,0.05513762910530291,0.019082823385751166
2781,0.06420458429639953,0.014646747855506492
2782,0.022199258312758645,0.021296699530577917
2783,0.04999840289781772,0.017721658309146397
2784,0.0573333116899174,0.010315353283604776
2785,0.023278623077622712,0.019194146677861127
2786,0.06570639918194754,0.006989870990712018
2787,0.036675387762625244,0.01786082082543993
2788,0.060661983879173376,0.006671942800978322
2789,0.038449997480400844,0.016732956558051744
2790,0.053008070534917885,0.01752928035103784
2791,0.06845306771050359,0.018622272510600522
2792,0.043954692211488386,0.010117461403820437
2793,0.0442052967616375,0.018611713185642986
2794,0.07081446924026034,0.019437127619702704
2795,0.07104994325918,0.015083684198778162
2796,0.047117963745777224,0.009801534352844496
2797,0.06838772324632864,0.010994023931108831
2798,0.035852377068209984,0.007695592462875284
2799,0.047019356082437805,0.017738302227132817
2800,0.07592641800477157,0.016249462572304425
2801,0.06880993647552519,0.014888909922659246
2802,0.06851506849170673,0.0076451219132505095
2803,0.07614840701301354,0.012896096379257718
2804,0.06574007920325826,0.021106981740560915
2805,0.018339461908548738,0.015519692111845985
2806,0.0699063480651014,0.017736783309411506
2807,0.0406460538055884,0.005854894487283612
2808,0.03360841615460216,0.007172525062460921
2809,0.0600618882187037,0.011520814993422128
2810,0.06807032324666007,0.004535776650793014
2811,0.06683813733672589,0.008581871778563196
2812,0.049965709500283596,0.00542563665611631
2813,0.02175599560256004,0.008007862191072065
2814,0.035371961921033576,0.020963463247479275
2815,0.04141970140023255,0.01315126918456751
2816,0.0376097120513116,0.005930892076451833
2817,0.0261969596498948,0.01597969777173115
2818,0.07603522118571975,0.015204942608500834
2819,0.02495747848885438,0.014865118510457017
2820,0.054959898812644,0.007982058460237456
2821,0.020568487496339015,0.01484917771305958
2822,0.024860075672727775,0.02112787758565341
2823,0.04077727606261547,0.01166733274436717
2824,0.06947849225287107,0.010284945955799724
2825,0.07481846809187864,0.009045206698717745
2826,0.030608240958753377,0.019702508754858947
2827,0.062401826916396695,0.0195417325503741
2828,0.040169233481885745,0.011338273084246703
2829,0.02028356790066248,0.0054304696755105
2830,0.0780772511423122,0.004909124329816503
2831,0.02986375672602714,0.01686741153819702
2832,0.08952370377419303,0.010520620893586288
2833,0.05259997959425947,0.0073892006000859135
2834,0.053983871347741526,0.005012221963318173
2835,0.03602855280273211,0.018205508746365742
2836,0.05693615713697699,0.014340678767752772
2837,0.0379255069489602,0.011588894765852124
2838,0.08986055801886039,0.009270125353705694
2839,0.07230491702399941,0.013587405233577472
2840,0.05680450606871233,0.012160401855217528
2841,0.07384646478393184,0.006482316851550286
2842,0.04519722145279587,0.014535063675600216
2843,0.04462296802727388,0.011930588545216654
2844,0.06725189902796054,0.007680260363334437
2845,0.08165808962227315,0.018827542665591248
2846,0.06315263755864828,0.013751466426348639
2847,0.05152962178113172,0.008419979727414947
2848,0.029826562928053486,0.007188986036066294
2849,0.037295489409057955,0.007607475807254899
2850,0.05021438274427064,0.009638152693065867
2851,0.021695877900902057,0.006758880281067019
2852,0.08296628866903,0.019752336849883485
2853,0.08412338252009978,0.0049151307624341715
2854,0.07115397825974293,0.01546489340002836
2855,0.04865542549863157,0.006597911724280105
2856,0.0674253801497824,0.0059967028758044424
2857,0.07113719692573867,0.017356388570821446
2858,0.02420047821844324,0.007676554662473514
2859,0.06231845122480371,0.00757664867862278
2860,0.06530844064028896,0.012217656245689936
2861,0.07838939108079769,0.018617106349065535
2862,0.0671480083052921,0.014268725084258378
2863,0.027380981435151896,0.01001185357324375
2864,0.040032631368356025,0.018867870029064086
2865,0.0833294699480879,0.01497063656057579
2866,0.07960670167980442,0.00781295402839997
2867,0.07207572612765005,0.013097605867265699
2868,0.0790375309806848,0.006818526273189178
2869,0.06110376542611466,0.005352892812908107
2870,0.05149072092066984,0.018554450441105902
2871,0.0878397060436284,0.02074545803738667
2872,0.02323388569704692,0.014104848089438111
2873,0.07096979298018116,0.014347393307539992
2874,0.08630052839703584,0.011436198484263208
2875,0.08181694838128639,0.00996151525079256
2876,0.07911250027358378,0.008728814518422518
2877,0.022047216072150908,0.01342502843567671
2878,0.03769970952016163,0.01599609851990259
2879,0.03642628767148412,0.01362567374581015
2880,0.02916290866388875,0.017717042598692306
2881,0.06354413661117092,0.01763557508713983
2882,0.07003673888158299,0.016679850183142567
2883,0.08566985884402802,0.01195862053132957
2884,0.038625360555817945,0.008400663795455465
2885,0.03946464959202883,0.007179458342770979
2886,0.0697576737562787,0.006467635535002389
2887,0.05745186579855816,0.008167895585615205
2888,0.03099397815034289,0.007562745835503093
2889,0.038097571989585355,0.012157454388718328
2890,0.0583666056344858,0.006147065512842638
2891,0.06852820007850122,0.010073788247692875
2892,0.04941219195689164,0.02046891159309073
2893,0.04179624244732132,0.006870960751968901
2894,0.0371325926138514,0.014053870743144356
2895,0.0640836492346066,0.008177782363919087
2896,0.019504095136399533,0.02020963179805535
2897,0.06445542602266091,0.006548294751568663
2898,0.03207799909365978,0.011529858780458913
2899,0.05434587928347218,0.014426262677184736
2900,0.022636802822745328,0.006387545987380111
2901,0.08487216073095054,0.01841928659806965
2902,0.088531366670312,0.013488809984062095
2903,0.021335347642172268,0.0071909077529425415
2904,0.028001303506342737,0.005510990260926292
2905,0.02350546602011328,0.0056732279240549474
2906,0.08976289276535794,0.009075197235876756
2907,0.04398068461151916,0.016671809221456953
2908,0.029887365364000974,0.009244060712964807
2909,0.07778227799571905,0.018278793104409677
2910,0.07744619653488048,0.005039848377035937
2911,0.033805991217239546,0.021006407784829755
2912,0.05544729812625525,0.015289217980004143
2913,0.0586170973294893,0.01880962629470112
2914,0.07945572227238157,0.017723607218997052
2915,0.02737152191578974,0.00792364603469815
2916,0.025935009345859825,0.009372677314297613
2917,0.06186615487775612,0.01158427972804833
2918,0.08528897082888495,0.008522687401963134
2919,0.020385934689370302,0.02124427937017391
2920,0.03809751028372608,0.017338929253161484
2921,0.06860246798699059,0.008684146826351349
2922,0.01819166873072843,0.004626302536308023
2923,0.021688900121382564,0.006110882882525605
2924,0.025836272416292876,0.013732197546806718
2925,0.03262769750515724,0.006805884533941207
2926,0.04760542774327141,0.012954353013490027
2927,0.0884081599402276,0.021113375736834514
2928,0.039923483565718954,0.008754169248068863
2929,0.05946148308556364,0.01355596490085162
2930,0.08782166082753388,0.018192614728248506
2931,0.06778284216816302,0.011286664717169879
2932,0.06240020129949284,0.013037065639574335
2933,0.027143522870283952,0.00961989167645456
2934,0.06893227406366999,0.006220546486388016
2935,0.062175414494099634,0.01853061192785359
2936,0.08868842333370167,0.008575541474191747
2937,0.04561809350892797,0.008751883269788718
2938,0.026562502385470258,0.01737521073775329
2939,0.08665380075199144,0.015502120721942115
2940,0.057957567490480935,0.014164956982800342
2941,0.0513269541232144,0.0048735649480583145
2942,0.02148082804719235,0.01080594518147205
2943,0.035468724240182915,0.012909916569617695
2944,0.07442352256526125,0.008960368448123117
2945,0.043205918554472554,0.01175320066481364
2946,0.042755088243965816,0.006233162077602765
2947,0.07167095837940382,0.004895072474116133
2948,0.02705995288859414,0.017304043121835477
2949,0.05130800333941164,0.020238284506855782
2950,0.04563635848773953,0.01220079242575502
2951,0.052266293001402855,0.005051040728999465
2952,0.021766736863341414,0.006939402834637385
2953,0.07711870889320771,0.020239135573492578
2954,0.04557525442422694,0.01200706338942322
2955,0.05410271699685561,0.013475103069962524
2956,0.049416100240775834,0.014119766695219573
2957,0.05505130572775647,0.016697931907851828
2958,0.02167527262874259,0.010945164051430131
2959,0.04921820565960922,0.01645234182347516
2960,0.034301139454750794,0.00553279365602207
2961,0.030396239220172504,0.005990287948805658
2962,0.07345755935948584,0.015381205769204232
2963,0.04599478450189631,0.01264482512331314
2964,0.036118851227741326,0.01419631645096404
2965,0.03992246443474253,0.020043837246219533
2966,0.07729668387216132,0.011145264981483856
2967,0.08148341049415289,0.015035185671382487
2968,0.030811003197676216,0.010674981626177355
2969,0.07941172528046467,0.01833187308184608
2970,0.025510033706554684,0.018153015962084712
2971,0.04167226402839136,0.00883550428518472
2972,0.03983576938447967,0.011228260119757773
2973,0.04311636578960752,0.008619306041018262
2974,0.022973026759537496,0.01723737740252515
2975,0.06886185624865551,0.018759888766439616
2976,0.041607627499513716,0.017968160514801032
2977,0.058324543226779275,0.004731776515316165
2978,0.06421841623769733,0.015149577169793206
2979,0.05456257366400186,0.01092763706303344
2980,0.08072298555153726,0.02123191919308865
2981,0.03671442945086159,0.018741724886687544
2982,0.08135909074729633,0.010314494200827485
2983,0.07607315266891418,0.011932544363552032
2984,0.08901859430034598,0.0161035438337273
2985,0.058535600287914595,0.021051098178861215
2986,0.06377088206838175,0.016532508661031693
2987,0.033198095048590774,0.014063463156069251
2988,0.038493033009963054,0.014972278392889327
2989,0.06708053483128651,0.01946606519193521
2990,0.05724572236622933,0.00462962688875647
2991,0.030374094214929516,0.020016236525281214
2992,0.04534958366238864,0.012733492157128143
2993,0.059469914417632726,0.014348620328384772
2994,0.061588689087970085,0.012952577738158676
2995,0.03513816958946809,0.013503084929570886
2996,0.07992924933860349,0.011292418250818628
2997,0.06932648560104815,0.010815587688590924
2998,0.047070686079806,0.011322169721372772
2999,0.03243547757161179,0.01792388743527265
3000,0.04516545480379544,0.017488246464149218
3001,0.05086155831689166,0.020530415064593223
3002,0.05098112963778483,0.006027433146474397
3003,0.06946650593748074,0.010329571138341686
3004,0.03606919004144629,0.018958708191211274
3005,0.06409306431217826,0.020937930847773865
3006,0.06122377637376796,0.007461908296533419
3007,0.046219911307022965,0.012317370033145123
3008,0.018390317297405583,0.0092259427590078
3009,0.041991670614970944,0.020890447448125217
3010,0.04162609762230397,0.020449461102743843
3011,0.08045068629517807,0.01286941066225716
3012,0.07838780405386776,0.017852208897625108
3013,0.02687529752363623,0.0047233009154568194
3014,0.033613706867405446,0.010883888486724171
3015,0.05481336299092978,0.0057769983173441685
3016,0.03331683132181299,0.013455242805901229
3017,0.05837462060837034,0.020636397712512168
3018,0.052333587084934456,0.004817224214901948
3019,0.07297693732351045,0.01023366631959265
3020,0.087999692105992,0.006976461544264531
3021,0.061755687197303843,0.01047666348043114
3022,0.06595493272757533,0.011724164742980912
3023,0.029019885171575395,0.007321190199440537
3024,0.0311889124862144,0.009733525787678138
3025,0.049349967743715535,0.017570373299077575
3026,0.019481102249488277,0.018941762800814763
3027,0.0701991884961742,0.017678363548387102
3028,0.06636482644987758,0.016128550045798908
3029,0.06612659819662992,0.01629385416085333
3030,0.07781401878142583,0.01990508900189141
3031,0.062376436793608374,0.015643072797393746
3032,0.03476431269917558,0.020599857737711766
3033,0.07729338328822397,0.012411608888643231
3034,0.0193946839582396,0.018718543859486195
3035,0.02167729060358525,0.00502176938534326
3036,0.04553311333654414,0.020879467024777373
3037,0.04719638651979423,0.008433558904942986
3038,0.07615335258654311,0.004667753351606397
3039,0.07237057412158635,0.009201596917524438
3040,0.07260779237028078,0.011987399199488255
3041,0.03822909396496035,0.014518879445934177
3042,0.03551733386980867,0.01288406808465425
3043,0.021965976542673245,0.01929306806709883
3044,0.07905793544444062,0.010473747613598448
3045,0.03296544050601155,0.008475909040559388
3046,0.02469130566544305,0.018639310871754317
3047,0.032686174856204314,0.011879275680084407
3048,0.037735377807586776,0.004495020594570817
3049,0.05906069490720476,0.020057853008428765
3050,0.04825107829744096,0.01359676519188044
3051,0.07502212228180319,0.008717734454515678
3052,0.02258684302165501,0.017738728432246227
3053,0.06635771919301169,0.004566710533491945
3054,0.03227338793187942,0.009038471854300076
3055,0.03991705759863773,0.020973490142465197
3056,0.021135900682928883,0.009082663567163748
3057,0.03229221873016178,0.01474909878755384
3058,0.04236188456444562,0.00783569215726124
3059,0.05824551698455699,0.005434658978836259
3060,0.05453153485267589,0.01170304838132202
3061,0.08583635262267642,0.0051549579984661465
3062,0.08814374586107672,0.018076958101229546
3063,0.07555916514681962,0.013045613431285432
3064,0.052431710648306276,0.01922899958625906
3065,0.028645464920817792,0.005063265683252127
3066,0.0317375775308893,0.012038716744193293
3067,0.061138839196473456,0.019926158880491623
3068,0.07684242744408504,0.018381917486217814
3069,0.07636589172553668,0.005265873004489098
3070,0.0813177424580496,0.016553185904542158
3071,0.03889494786831334,0.021083962013707054
3072,0.01852568107316463,0.020098351717722472
3073,0.055721820074958406,0.02118242708524308
3074,0.08946323432788103,0.018846375954756724
3075,0.0826344464712342,0.005828038780560968
3076,0.02946587512372879,0.01577912672011661
3077,0.08125729329012744,0.011749765236220375
3078,0.021451157099101285,0.0068005455440522805
3079,0.07814071555991545,0.010342722973341156
3080,0.030955882040354574,0.018764897554100816
3081,0.05260364171257746,0.020299644796713867
3082,0.01881709230173953,0.011212462852262281
3083,0.04358652667255914,0.020285361587210365
3084,0.06664233282981005,0.009993478416234316
3085,0.028744817241350175,0.011847975949157473
3086,0.0860430799552085,0.020371024898460502
3087,0.019849048012560724,0.004860163622254721
3088,0.02320550308287224,0.0070205364943361475
3089,0.053060944107630945,0.019120519082677288
3090,0.05892388251171654,0.02105194039024555
3091,0.02571966787842942,0.0075953378557909595
3092,0.05255259594453203,0.014539481309175484
3093,0.05257183604812561,0.006183222421554043
3094,0.03514569825596693,0.006570081583369252
3095,0.05705678413667722,0.006577957744570352
3096,0.018458206743506712,0.014095272415620592
3097,0.02878724323431004,0.018292559389562736
3098,0.07196584473513953,0.017036199767880393
3099,0.06348811972596702,0.021109318638252453
3100,0.03241032749971338,0.02068447692195282
